# ASCII 1D datafile generated by TiberCAD
# x Strain_11 Strain_22 Strain_33 Strain_12 Strain_23 Strain_13 Stress_11 Stress_22 Stress_33 Stress_12 Stress_23 Stress_13 Displacement_x Displacement_y Displacement_z 
1513.88 0.0064042 -0.0104271 -0.0104271 0 0 0 -4.02167e-11 -4.44119 -4.44119 0 6.95383e-16 0 8.7574e-11 0 0 
1513.93 0.0064042 -0.0104271 -0.0104271 0 0 0 -4.0179e-11 -4.44119 -4.44119 0 6.95383e-16 0 8.79216e-11 0 0 
1513.99 0.0064042 -0.0104271 -0.0104271 0 0 0 -4.01412e-11 -4.44119 -4.44119 0 6.95383e-16 0 8.82691e-11 0 0 
1514.04 0.0064042 -0.0104271 -0.0104271 0 0 0 -4.0028e-11 -4.44119 -4.44119 0 6.95383e-16 0 8.86166e-11 0 0 
1514.1 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.99525e-11 -4.44119 -4.44119 0 6.95383e-16 0 8.89641e-11 0 0 
1514.15 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.99147e-11 -4.44119 -4.44119 0 6.95383e-16 0 8.93116e-11 0 0 
1514.21 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.99525e-11 -4.44119 -4.44119 0 6.95383e-16 0 8.96591e-11 0 0 
1514.26 0.0064042 -0.0104271 -0.0104271 0 0 0 -4.00657e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.00066e-11 0 0 
1514.32 0.0064042 -0.0104271 -0.0104271 0 0 0 -4.01035e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.03542e-11 0 0 
1514.37 0.0064042 -0.0104271 -0.0104271 0 0 0 -4.00657e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.07017e-11 0 0 
1514.43 0.0064042 -0.0104271 -0.0104271 0 0 0 -4.00657e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.10492e-11 0 0 
1514.48 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.99525e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.13967e-11 0 0 
1514.54 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.9877e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.17442e-11 0 0 
1514.59 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.98015e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.20917e-11 0 0 
1514.65 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.96125e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.24393e-11 0 0 
1514.7 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.95746e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.27868e-11 0 0 
1514.76 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.96123e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.31343e-11 0 0 
1514.81 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.94991e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.34818e-11 0 0 
1514.87 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.94613e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.38293e-11 0 0 
1514.92 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.94613e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.41768e-11 0 0 
1514.98 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.94236e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.45244e-11 0 0 
1515.03 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.94236e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.48719e-11 0 0 
1515.09 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.91971e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.52194e-11 0 0 
1515.14 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.90461e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.55669e-11 0 0 
1515.2 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.91216e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.59144e-11 0 0 
1515.25 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.90081e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.62619e-11 0 0 
1515.31 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.88947e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.66095e-11 0 0 
1515.36 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.88569e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.6957e-11 0 0 
1515.42 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.87437e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.73045e-11 0 0 
1515.47 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.87059e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.7652e-11 0 0 
1515.53 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.87437e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.79995e-11 0 0 
1515.58 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.87437e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.8347e-11 0 0 
1515.64 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.86304e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.86945e-11 0 0 
1515.69 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.85172e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.90421e-11 0 0 
1515.75 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.84417e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.93896e-11 0 0 
1515.8 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.83662e-11 -4.44119 -4.44119 0 6.95383e-16 0 9.97371e-11 0 0 
1515.86 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.8215e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.00085e-10 0 0 
1515.91 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.8215e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.00432e-10 0 0 
1515.97 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.81017e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.0078e-10 0 0 
1516.02 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.7875e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.01127e-10 0 0 
1516.08 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.77995e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.01475e-10 0 0 
1516.13 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.76863e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.01822e-10 0 0 
1516.19 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.76863e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.0217e-10 0 0 
1516.24 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.75728e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.02517e-10 0 0 
1516.3 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.74216e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.02865e-10 0 0 
1516.35 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.74594e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.03212e-10 0 0 
1516.41 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.73461e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.0356e-10 0 0 
1516.46 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.71574e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.03907e-10 0 0 
1516.52 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.71196e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.04255e-10 0 0 
1516.57 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.71574e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.04602e-10 0 0 
1516.63 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.71951e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.0495e-10 0 0 
1516.69 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.72329e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.05297e-10 0 0 
1516.74 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.72329e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.05645e-10 0 0 
1516.8 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.69684e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.05992e-10 0 0 
1516.85 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.68172e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.0634e-10 0 0 
1516.91 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.6855e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.06687e-10 0 0 
1516.96 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.67417e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.07035e-10 0 0 
1517.02 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.65907e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.07382e-10 0 0 
1517.07 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.63263e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.0773e-10 0 0 
1517.13 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.60996e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.08077e-10 0 0 
1517.18 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.60618e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.08425e-10 0 0 
1517.24 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.59486e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.08773e-10 0 0 
1517.29 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.57976e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.0912e-10 0 0 
1517.35 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.57598e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.09468e-10 0 0 
1517.4 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.59108e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.09815e-10 0 0 
1517.46 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.60618e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.10163e-10 0 0 
1517.51 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.59108e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.1051e-10 0 0 
1517.57 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.56843e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.10858e-10 0 0 
1517.62 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.55331e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.11205e-10 0 0 
1517.68 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.53819e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.11553e-10 0 0 
1517.73 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.52309e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.119e-10 0 0 
1517.79 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.50042e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.12248e-10 0 0 
1517.84 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.4853e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.12595e-10 0 0 
1517.9 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.4853e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.12943e-10 0 0 
1517.95 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.4853e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.1329e-10 0 0 
1518.01 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.4702e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.13638e-10 0 0 
1518.06 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.46265e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.13985e-10 0 0 
1518.12 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.4702e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.14333e-10 0 0 
1518.17 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.46265e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.1468e-10 0 0 
1518.23 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.44755e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.15028e-10 0 0 
1518.28 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.44e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.15375e-10 0 0 
1518.34 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.42488e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.15723e-10 0 0 
1518.39 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.41733e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.1607e-10 0 0 
1518.45 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.40978e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.16418e-10 0 0 
1518.5 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.38711e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.16765e-10 0 0 
1518.56 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.38711e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.17113e-10 0 0 
1518.61 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.37201e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.1746e-10 0 0 
1518.67 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.36446e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.17808e-10 0 0 
1518.72 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.37956e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.18155e-10 0 0 
1518.78 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.37956e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.18503e-10 0 0 
1518.83 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.37956e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.1885e-10 0 0 
1518.89 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.36446e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.19198e-10 0 0 
1518.94 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.33424e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.19546e-10 0 0 
1519 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.31157e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.19893e-10 0 0 
1519.05 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.2889e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.20241e-10 0 0 
1519.11 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.27378e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.20588e-10 0 0 
1519.16 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.27378e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.20936e-10 0 0 
1519.22 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.27378e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.21283e-10 0 0 
1519.27 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.26623e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.21631e-10 0 0 
1519.33 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.26623e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.21978e-10 0 0 
1519.38 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.25868e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.22326e-10 0 0 
1519.44 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.23603e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.22673e-10 0 0 
1519.49 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.23603e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.23021e-10 0 0 
1519.55 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.24358e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.23368e-10 0 0 
1519.6 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.23603e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.23716e-10 0 0 
1519.66 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.22848e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.24063e-10 0 0 
1519.71 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.20581e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.24411e-10 0 0 
1519.77 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.19069e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.24758e-10 0 0 
1519.82 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.19069e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.25106e-10 0 0 
1519.88 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.18314e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.25453e-10 0 0 
1519.93 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.17559e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.25801e-10 0 0 
1519.99 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.14537e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.26148e-10 0 0 
1520.04 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.1227e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.26496e-10 0 0 
1520.1 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.11515e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.26843e-10 0 0 
1520.15 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.1076e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.27191e-10 0 0 
1520.21 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.1076e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.27538e-10 0 0 
1520.26 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.0925e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.27886e-10 0 0 
1520.32 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.08495e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.28233e-10 0 0 
1520.37 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.06983e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.28581e-10 0 0 
1520.43 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.04716e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.28928e-10 0 0 
1520.48 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.04716e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.29276e-10 0 0 
1520.54 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.04716e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.29623e-10 0 0 
1520.59 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.05471e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.29971e-10 0 0 
1520.65 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.04716e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.30319e-10 0 0 
1520.7 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.02451e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.30666e-10 0 0 
1520.76 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.99429e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.31014e-10 0 0 
1520.81 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.97162e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.31361e-10 0 0 
1520.87 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.98672e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.31709e-10 0 0 
1520.93 0.0064042 -0.0104271 -0.0104271 0 0 0 -3.00182e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.32056e-10 0 0 
1520.98 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.99427e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.32404e-10 0 0 
1521.04 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.97917e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.32751e-10 0 0 
1521.09 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.97162e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.33099e-10 0 0 
1521.15 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.96407e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.33446e-10 0 0 
1521.2 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.94897e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.33794e-10 0 0 
1521.26 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.9263e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.34141e-10 0 0 
1521.31 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.9263e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.34489e-10 0 0 
1521.37 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.91875e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.34836e-10 0 0 
1521.42 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.90363e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.35184e-10 0 0 
1521.48 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.89608e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.35531e-10 0 0 
1521.53 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.86586e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.35879e-10 0 0 
1521.59 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.84319e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.36226e-10 0 0 
1521.64 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.83564e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.36574e-10 0 0 
1521.7 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.82809e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.36921e-10 0 0 
1521.75 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.80542e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.37269e-10 0 0 
1521.81 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.78275e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.37616e-10 0 0 
1521.86 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.7752e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.37964e-10 0 0 
1521.92 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.76765e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.38311e-10 0 0 
1521.97 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.75255e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.38659e-10 0 0 
1522.03 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.75255e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.39006e-10 0 0 
1522.08 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.74498e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.39354e-10 0 0 
1522.14 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.72231e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.39701e-10 0 0 
1522.19 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.71476e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.40049e-10 0 0 
1522.25 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.70721e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.40396e-10 0 0 
1522.3 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.69966e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.40744e-10 0 0 
1522.36 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.67699e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.41091e-10 0 0 
1522.41 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.65432e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.41439e-10 0 0 
1522.47 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.63922e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.41787e-10 0 0 
1522.52 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.62412e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.42134e-10 0 0 
1522.58 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.60902e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.42482e-10 0 0 
1522.63 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.59393e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.42829e-10 0 0 
1522.69 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.58635e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.43177e-10 0 0 
1522.74 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.57878e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.43524e-10 0 0 
1522.8 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.57878e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.43872e-10 0 0 
1522.85 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.56368e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.44219e-10 0 0 
1522.91 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.54858e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.44567e-10 0 0 
1522.96 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.54858e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.44914e-10 0 0 
1523.02 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.54858e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.45262e-10 0 0 
1523.07 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.53346e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.45609e-10 0 0 
1523.13 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.51079e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.45957e-10 0 0 
1523.18 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.48814e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.46304e-10 0 0 
1523.24 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.48059e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.46652e-10 0 0 
1523.29 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.48059e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.46999e-10 0 0 
1523.35 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.45037e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.47347e-10 0 0 
1523.4 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.43525e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.47694e-10 0 0 
1523.46 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.4428e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.48042e-10 0 0 
1523.51 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.43525e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.48389e-10 0 0 
1523.57 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.4126e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.48737e-10 0 0 
1523.62 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.38238e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.49084e-10 0 0 
1523.68 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.36726e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.49432e-10 0 0 
1523.73 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.37481e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.49779e-10 0 0 
